employee_id,name,gender,department,job_role,age,job_level,performance_rating,job_satisfaction,job_involvement,environment_satisfaction,monthly_income,percent_salary_hike,stock_option_level,years_at_company,years_in_current_role,total_working_years,distance_from_home,business_travel,over_time,attrition
EMP_01668,Matthew Baker,Male,Supply Chain,Logistics Manager,43,3,3,1,3,3,10756,15,0,7,3,10,19,Non-Travel,No,No
EMP_00384,Emily Wilson,Female,Legal,Legal Counsel,35,4,3,4,4,3,11131,22,2,9,3,15,13,Non-Travel,Yes,No
EMP_01497,Sandra Hall,Female,IT,Network Engineer,39,1,4,3,3,4,5254,19,1,8,3,8,13,Travel_Rarely,Yes,No
EMP_00260,Michael Johnson,Female,Finance,Controller,49,2,2,3,4,2,9671,19,1,8,3,24,11,Travel_Rarely,No,No
EMP_00453,Michael Moore,Female,Operations,Operations Analyst,55,2,3,3,3,2,10999,12,1,15,7,29,12,Travel_Frequently,Yes,No
EMP_01102,Christopher Martinez,Male,Customer Service,Support Specialist,43,4,3,2,3,3,10471,11,2,8,5,8,22,Travel_Frequently,Yes,No
EMP_01370,Mary Nguyen,Female,Quality Assurance,QA Engineer,28,3,2,1,1,2,10572,13,0,9,6,9,21,Travel_Rarely,No,No
EMP_01214,Laura Young,Male,Sales,Sales Manager,28,1,3,3,2,4,8667,19,1,10,2,10,23,Non-Travel,No,Yes
EMP_01010,Ryan Garcia,Male,Legal,Legal Counsel,44,4,2,3,3,3,6468,13,0,4,2,4,11,Travel_Frequently,Yes,Yes
EMP_00765,Melissa Anderson,Male,Research & Development,Research Scientist,38,2,3,3,3,3,13918,14,3,9,3,13,11,Travel_Rarely,Yes,No
EMP_00681,Deborah Perez,Male,Quality Assurance,Quality Manager,53,3,3,4,3,4,11067,22,1,17,6,33,8,Travel_Rarely,No,No
EMP_00961,Ryan Davis,Female,Legal,Compliance Officer,50,3,4,3,3,3,14754,12,1,17,4,21,4,Travel_Rarely,No,No
EMP_01064,Patricia Adams,Female,Quality Assurance,QA Engineer,33,2,3,2,3,3,9339,16,2,4,3,8,9,Travel_Frequently,Yes,No
EMP_01706,William Miller,Male,Customer Service,Service Manager,23,1,1,1,3,2,6447,15,0,1,1,2,15,Travel_Rarely,Yes,Yes
EMP_01153,Richard Allen,Female,Research & Development,R&D Engineer,46,2,3,3,2,2,10730,14,0,1,0,19,10,Non-Travel,Yes,No
EMP_01549,Sandra Thomas,Female,Finance,Finance Manager,35,3,3,3,4,2,7218,14,1,9,2,12,3,Non-Travel,No,No
EMP_01895,James Davis,Female,Sales,Account Executive,42,1,2,1,1,1,5175,13,0,3,0,16,24,Travel_Rarely,Yes,Yes
EMP_00167,Betty Rodriguez,Male,Engineering,Software Engineer,48,4,3,4,2,2,12813,25,1,3,1,26,20,Travel_Frequently,No,No
EMP_01272,Lisa Taylor,Male,Sales,Sales Director,46,3,2,3,4,3,5284,21,3,4,2,11,16,Travel_Rarely,Yes,No
EMP_01609,Kevin Gonzalez,Male,Human Resources,HR Manager,40,3,4,2,3,2,5039,22,2,5,2,11,4,Non-Travel,No,Yes
EMP_00149,Christopher Baker,Female,Legal,Contract Specialist,42,4,3,4,4,4,7063,16,1,14,1,15,4,Travel_Rarely,No,No
EMP_01669,Jeffrey Nelson,Male,Finance,Controller,36,2,2,2,4,2,9354,13,0,10,1,14,9,Non-Travel,No,No
EMP_00786,Jessica Thompson,Male,Sales,Sales Manager,34,2,3,3,2,3,13702,13,1,10,5,14,19,Travel_Rarely,No,No
EMP_00757,Melissa Hernandez,Male,Human Resources,HR Specialist,38,5,3,4,2,3,13328,13,2,13,3,13,13,Travel_Rarely,No,No
EMP_00911,Sandra Scott,Male,Marketing,Marketing Manager,29,3,3,3,4,4,14735,22,2,7,3,9,17,Travel_Rarely,Yes,No
EMP_00933,Daniel Williams,Female,IT,IT Specialist,38,3,3,3,2,3,7752,15,2,13,5,17,2,Non-Travel,No,No
EMP_01056,Donna Gonzalez,Male,Marketing,Marketing Manager,33,2,4,3,2,1,8332,13,1,8,0,8,22,Non-Travel,No,No
EMP_00562,Jeffrey Martinez,Female,Supply Chain,Inventory Manager,28,3,4,3,3,3,8045,20,2,3,3,5,15,Non-Travel,Yes,No
EMP_01040,Christopher Robinson,Male,Research & Development,R&D Manager,35,3,3,1,3,3,8473,17,1,4,4,11,1,Travel_Rarely,No,No
EMP_00456,Barbara Jackson,Female,Legal,Paralegal,29,3,3,4,4,2,11028,21,2,7,3,8,9,Travel_Rarely,No,No
EMP_00291,Kevin Adams,Male,Operations,Logistics Coordinator,38,2,3,2,4,3,8064,22,1,12,4,12,12,Travel_Rarely,No,No
EMP_01903,David Nguyen,Male,Human Resources,HR Specialist,41,2,1,2,1,1,5313,13,0,2,2,2,28,Non-Travel,Yes,Yes
EMP_00324,James Smith,Female,Operations,Process Engineer,41,3,3,3,3,2,8039,18,3,15,6,18,6,Non-Travel,No,No
EMP_01312,Daniel Scott,Female,Sales,Business Development,50,3,2,4,4,2,9590,14,1,9,4,14,23,Travel_Frequently,No,No
EMP_01997,George Martin,Male,Operations,Operations Analyst,27,2,3,1,2,1,6367,13,0,5,3,7,14,Travel_Frequently,No,Yes
EMP_00486,Kimberly Baker,Female,Research & Development,R&D Manager,47,2,3,4,4,4,12082,20,2,14,10,24,16,Travel_Rarely,Yes,No
EMP_00569,Karen Wright,Male,Customer Service,Customer Success Manager,31,3,3,3,3,3,13953,17,1,8,2,11,15,Travel_Frequently,No,No
EMP_00990,Mary Smith,Female,Finance,Controller,35,4,4,3,4,4,9009,17,0,9,1,10,13,Non-Travel,No,No
EMP_00977,Karen Hall,Female,Customer Service,Support Specialist,38,4,2,3,2,3,14959,12,0,11,5,17,7,Non-Travel,No,No
EMP_00978,Edward Wilson,Female,Marketing,Digital Marketing,55,3,3,2,4,3,11193,24,1,6,3,26,1,Travel_Rarely,No,No
EMP_00514,Joshua Ramirez,Female,Engineering,Senior Engineer,51,5,4,3,4,4,14833,25,2,11,2,24,2,Travel_Rarely,No,No
EMP_00981,Robert Gonzalez,Female,Human Resources,Compensation Analyst,44,3,3,3,4,4,9644,23,1,19,2,23,13,Non-Travel,No,No
EMP_00695,Jessica Rodriguez,Female,Operations,Logistics Coordinator,45,4,4,4,3,3,12973,16,0,13,2,22,4,Non-Travel,No,No
EMP_00371,Barbara Nelson,Male,Quality Assurance,Quality Manager,48,2,3,3,3,4,12479,14,1,11,10,28,14,Travel_Rarely,Yes,No
EMP_01924,Brian Jones,Male,Product,Product Manager,38,1,2,3,2,1,5702,10,0,2,2,15,22,Travel_Frequently,No,Yes
EMP_01157,Jessica Rodriguez,Female,Finance,Financial Analyst,30,3,4,3,3,3,7149,22,2,1,0,7,4,Travel_Rarely,No,No
EMP_01730,Sharon Johnson,Female,Marketing,Marketing Manager,23,2,1,1,3,1,6281,10,0,3,2,3,23,Travel_Rarely,Yes,Yes
EMP_00498,Jessica Green,Male,Supply Chain,Procurement Specialist,53,3,2,4,3,4,9130,23,2,3,1,23,5,Travel_Rarely,No,No
EMP_01904,Donna Rodriguez,Male,Research & Development,Innovation Specialist,43,3,1,2,3,3,5144,14,1,3,3,15,12,Travel_Frequently,Yes,Yes
EMP_00133,Susan Garcia,Male,Product,UX Designer,41,3,3,2,3,4,13245,21,0,14,6,17,2,Travel_Frequently,No,No
EMP_00800,Joshua Perez,Male,Supply Chain,Supply Chain Analyst,53,3,3,2,3,2,10303,21,1,6,1,20,18,Non-Travel,No,No
EMP_01231,Brian Adams,Male,Legal,Compliance Officer,37,2,4,4,3,3,10234,19,0,6,3,8,6,Travel_Rarely,Yes,No
EMP_01481,Margaret Adams,Female,Administration,Administrative Coordinator,32,4,2,2,2,3,6812,15,2,2,0,9,10,Travel_Frequently,Yes,No
EMP_01624,Betty Sanchez,Male,Finance,Treasury Analyst,35,3,2,4,3,3,8737,19,0,4,0,6,17,Travel_Rarely,Yes,No
EMP_00541,Elizabeth Garcia,Female,Human Resources,HR Specialist,46,3,3,2,4,2,11143,25,1,20,5,24,15,Travel_Rarely,No,No
EMP_00538,Michael Clark,Female,Product,Product Owner,42,2,3,3,4,2,13004,24,1,11,1,22,18,Travel_Rarely,No,No
EMP_00519,Deborah Davis,Male,IT,System Administrator,34,4,4,4,4,3,11767,24,1,4,3,6,20,Non-Travel,No,No
EMP_01097,Paul Johnson,Male,Legal,Contract Specialist,29,3,3,2,4,3,5954,19,1,2,2,2,18,Travel_Rarely,Yes,No
EMP_01254,Joshua King,Female,Engineering,Software Engineer,44,3,2,3,3,3,7663,19,2,6,6,7,16,Travel_Rarely,No,Yes
EMP_01294,Elizabeth Davis,Male,Operations,Quality Specialist,47,4,4,4,1,4,4571,20,2,4,4,24,6,Travel_Rarely,Yes,Yes
EMP_01638,Kimberly Wright,Female,IT,Security Analyst,30,2,4,3,3,2,10396,11,1,3,0,4,15,Non-Travel,Yes,No
EMP_00232,Melissa Rodriguez,Male,Sales,Sales Director,51,4,3,4,3,3,7478,15,2,19,2,27,11,Travel_Rarely,No,No
EMP_01843,Edward Lopez,Male,Human Resources,HR Specialist,36,1,2,2,2,3,6863,12,0,0,0,8,19,Travel_Frequently,No,Yes
EMP_00239,Mark Johnson,Male,Research & Development,R&D Engineer,30,4,2,3,3,3,7459,17,0,6,2,8,19,Non-Travel,No,No
EMP_00928,Joseph Harris,Male,IT,Network Engineer,49,4,2,3,4,4,9203,15,3,11,10,23,10,Travel_Rarely,Yes,No
EMP_00742,Dorothy Gonzalez,Male,Human Resources,HR Manager,33,4,3,3,4,2,6376,20,1,6,3,8,13,Travel_Rarely,No,No
EMP_01341,Jason Rodriguez,Male,Research & Development,Innovation Specialist,40,2,3,4,4,3,5946,12,0,9,4,16,22,Travel_Frequently,No,No
EMP_00710,Anthony Robinson,Female,Research & Development,Research Scientist,31,2,3,3,2,2,12703,13,3,8,8,9,19,Travel_Frequently,Yes,No
EMP_01393,Steven Taylor,Female,Finance,Treasury Analyst,39,3,4,3,3,2,6966,16,3,6,1,7,5,Travel_Rarely,No,Yes
EMP_01399,Christopher Sanchez,Female,Finance,Controller,29,1,3,3,2,3,10594,14,0,1,0,7,19,Travel_Frequently,No,No
EMP_01220,Steven Baker,Female,Administration,Office Manager,26,3,3,1,1,2,8042,18,1,3,0,4,23,Travel_Frequently,Yes,No
EMP_01931,Amanda Hall,Male,Customer Service,Service Representative,45,2,3,2,1,1,6933,12,0,1,1,9,17,Travel_Rarely,Yes,Yes
EMP_01037,Jessica Gonzalez,Male,Marketing,Content Manager,50,2,2,1,4,2,6282,18,1,8,1,16,8,Travel_Frequently,No,No
EMP_00614,Sarah Young,Female,IT,System Administrator,43,2,3,3,3,3,14097,24,1,4,3,7,16,Non-Travel,No,No
EMP_01652,Barbara Rodriguez,Male,Supply Chain,Logistics Manager,40,1,3,3,4,1,6839,15,1,3,0,12,23,Travel_Rarely,Yes,No
EMP_00923,Rebecca Wright,Female,Quality Assurance,QA Engineer,54,4,3,4,4,4,8996,16,0,18,8,28,12,Travel_Rarely,No,No
EMP_01074,Paul Anderson,Female,Product,Product Owner,49,3,3,3,3,2,8112,11,1,1,0,26,13,Travel_Frequently,No,No
EMP_00717,Deborah Davis,Female,IT,Security Analyst,50,2,4,4,3,2,14907,13,1,7,1,23,18,Non-Travel,No,No
EMP_01996,Stephanie Gonzalez,Female,Quality Assurance,QA Lead,41,2,2,1,3,1,6069,14,0,3,2,8,24,Travel_Rarely,No,Yes
EMP_01083,Donald King,Female,Finance,Finance Manager,37,1,3,3,3,4,7340,15,1,3,1,5,5,Travel_Rarely,No,No
EMP_01323,Jason Jones,Female,Quality Assurance,Test Analyst,39,3,3,3,1,3,10005,20,1,8,3,9,22,Travel_Rarely,Yes,No
EMP_00904,Sharon Hall,Female,Human Resources,HR Manager,47,3,2,3,4,3,11486,14,1,5,4,15,5,Non-Travel,No,No
EMP_01258,Paul Martin,Female,Product,Product Analyst,37,2,3,2,3,2,7052,14,0,8,2,8,24,Non-Travel,No,No
EMP_00420,Sharon Robinson,Male,Finance,Accountant,43,3,4,2,3,3,14227,18,1,19,8,21,2,Travel_Rarely,No,No
EMP_00748,Linda Brown,Female,Sales,Sales Manager,48,3,4,4,3,4,13263,22,1,5,3,6,5,Non-Travel,No,No
EMP_00893,Jeffrey Anderson,Male,Research & Development,R&D Engineer,28,4,4,4,3,3,8116,15,1,5,3,8,3,Travel_Rarely,Yes,No
EMP_00797,Matthew Allen,Male,IT,IT Manager,31,4,3,4,4,3,14694,16,1,4,1,11,7,Travel_Rarely,No,No
EMP_00475,Daniel Robinson,Female,Product,Product Manager,39,2,4,4,4,4,9847,12,1,14,7,19,17,Non-Travel,Yes,No
EMP_01476,Ashley Martin,Female,Operations,Process Engineer,28,4,2,4,1,3,10953,16,3,8,6,8,19,Travel_Rarely,Yes,No
EMP_01981,Michael Harris,Male,Product,Product Owner,38,2,1,3,3,1,3332,13,1,2,0,6,30,Travel_Rarely,Yes,Yes
EMP_00611,David Lee,Female,Quality Assurance,QA Engineer,46,3,4,3,3,3,14944,23,0,11,6,25,19,Non-Travel,No,No
EMP_01804,Steven Wilson,Female,Finance,Controller,30,3,2,1,1,2,6781,15,0,1,0,10,11,Travel_Rarely,No,Yes
EMP_00900,Lisa Nelson,Male,Customer Service,Service Representative,41,3,4,3,3,2,7496,21,2,11,2,12,19,Travel_Frequently,No,No
EMP_00191,Brian Moore,Male,Customer Service,Support Specialist,29,2,4,3,3,3,10835,21,0,7,1,8,20,Travel_Frequently,No,No
EMP_01141,Jeffrey Flores,Male,Marketing,Marketing Manager,31,3,4,2,4,4,9852,19,1,8,5,8,15,Non-Travel,Yes,Yes
EMP_01243,Sandra Baker,Male,Engineering,DevOps Engineer,36,2,2,1,1,3,6292,14,2,1,0,5,16,Travel_Frequently,No,No
EMP_00236,Rebecca Adams,Female,Supply Chain,Supply Chain Analyst,36,4,4,3,3,4,7644,25,0,4,4,11,9,Travel_Rarely,No,No
EMP_01190,Emily Martin,Male,Engineering,Senior Engineer,44,1,3,3,3,3,8264,19,3,6,2,21,12,Travel_Rarely,Yes,No
EMP_00650,Rebecca Clark,Male,Human Resources,Compensation Analyst,44,2,3,3,3,4,8384,24,2,12,8,24,12,Non-Travel,No,No
EMP_01519,Sharon Sanchez,Female,Sales,Sales Manager,46,2,3,2,2,3,6428,12,1,5,2,24,1,Non-Travel,Yes,No
EMP_01539,Mark Williams,Male,Finance,Treasury Analyst,33,4,2,3,3,1,7111,21,1,9,0,9,12,Non-Travel,No,No
EMP_01091,Donna Adams,Female,Administration,Executive Assistant,33,3,3,4,3,3,9068,16,2,4,2,11,4,Non-Travel,No,No
EMP_01172,Paul Lopez,Male,Quality Assurance,Test Analyst,31,2,4,4,2,3,9218,21,1,7,6,8,20,Travel_Rarely,No,No
EMP_00033,Steven Miller,Male,Engineering,Engineering Manager,42,3,3,3,2,3,9695,14,1,16,3,19,2,Non-Travel,No,No
EMP_00774,William Wilson,Male,Customer Service,Customer Success Manager,43,3,2,2,3,4,14598,21,1,4,2,17,19,Travel_Rarely,No,No
EMP_01983,Thomas Rivera,Male,Sales,Sales Director,32,1,2,3,1,2,4886,11,0,5,3,7,28,Travel_Rarely,Yes,Yes
EMP_00484,Sandra Wilson,Female,Research & Development,Innovation Specialist,38,3,3,3,4,4,7721,18,2,13,4,15,13,Non-Travel,No,No
EMP_00924,Stephanie Lewis,Male,Supply Chain,Logistics Manager,48,4,2,3,3,4,11623,18,1,7,3,23,18,Non-Travel,No,No
EMP_01911,Melissa Hill,Male,Quality Assurance,QA Engineer,38,3,2,2,3,2,5225,12,0,2,0,5,24,Travel_Rarely,Yes,Yes
EMP_01204,Richard Lee,Female,Customer Service,Service Manager,33,2,4,1,2,2,4503,14,3,10,0,11,7,Non-Travel,No,Yes
EMP_00728,Joshua Clark,Female,Administration,Administrative Coordinator,44,4,4,3,3,3,8923,25,3,19,9,19,11,Travel_Rarely,No,No
EMP_00553,Carol Green,Male,Finance,Finance Manager,43,4,3,4,4,3,9215,14,1,11,3,16,5,Travel_Rarely,No,No
EMP_00156,Jeffrey Allen,Male,Supply Chain,Logistics Manager,44,5,4,3,4,2,7609,25,3,7,2,17,17,Travel_Rarely,No,No
EMP_01219,Edward Lee,Female,Research & Development,R&D Manager,27,3,4,3,2,4,10059,16,2,3,0,4,20,Travel_Rarely,Yes,No
EMP_00336,Deborah Ramirez,Male,Human Resources,HR Specialist,31,2,4,4,4,2,12025,14,3,5,1,5,13,Travel_Rarely,No,No
EMP_01894,David Hall,Female,Legal,Compliance Officer,45,1,3,2,2,2,6129,12,1,3,3,19,28,Travel_Frequently,Yes,Yes
EMP_01155,Emily Green,Female,Research & Development,R&D Manager,44,4,4,1,1,1,4107,13,2,2,2,17,3,Travel_Rarely,No,No
EMP_01314,Melissa Garcia,Male,Supply Chain,Supply Chain Analyst,48,3,2,4,3,1,6408,21,3,3,3,20,12,Non-Travel,Yes,No
EMP_01771,Jeffrey Lopez,Male,IT,IT Manager,41,1,1,2,1,2,3511,12,1,2,2,14,14,Non-Travel,Yes,Yes
EMP_00980,Melissa Perez,Female,Marketing,Content Manager,31,2,4,4,4,4,7731,24,1,6,3,7,9,Travel_Rarely,No,No
EMP_01279,Robert Scott,Male,Product,Product Manager,48,3,2,4,2,3,9468,21,0,7,4,10,23,Travel_Rarely,No,No
EMP_00055,Ashley Adams,Male,IT,Network Engineer,52,3,2,2,4,2,7897,18,1,20,10,20,4,Travel_Rarely,No,No
EMP_00854,Mark Rivera,Female,Finance,Treasury Analyst,44,5,3,3,4,4,10881,18,3,9,9,18,18,Non-Travel,No,No
EMP_01540,Susan Miller,Male,Research & Development,R&D Engineer,26,3,4,2,2,2,10228,17,2,4,1,4,21,Travel_Rarely,No,No
EMP_00268,Nancy Davis,Female,Finance,Treasury Analyst,51,5,4,4,3,4,14737,25,2,3,2,13,12,Non-Travel,No,No
EMP_00970,Laura Perez,Male,Administration,Executive Assistant,51,3,2,3,3,3,12929,21,1,8,2,22,12,Non-Travel,Yes,No
EMP_00518,Kenneth Lewis,Female,Engineering,Senior Engineer,47,3,4,2,4,3,14040,15,1,8,6,26,18,Non-Travel,No,No
EMP_00008,Jason Adams,Male,Quality Assurance,QA Engineer,28,2,3,4,2,4,7975,25,1,4,4,4,5,Travel_Rarely,No,No
EMP_01298,Jennifer Jones,Male,Human Resources,Recruiter,43,2,2,3,2,2,4091,22,3,8,1,14,10,Non-Travel,No,No
EMP_00655,James Jones,Male,Supply Chain,Inventory Manager,43,4,3,3,3,4,14020,21,0,17,9,21,14,Travel_Rarely,No,No
EMP_00018,Ryan Jackson,Female,Customer Service,Service Representative,45,2,3,3,4,3,14083,24,2,17,1,22,18,Travel_Rarely,No,No
EMP_00594,Joseph Anderson,Male,Legal,Legal Counsel,28,3,3,3,4,3,14037,21,1,6,5,8,15,Travel_Rarely,Yes,No
EMP_01230,Susan Torres,Female,Administration,Receptionist,38,1,3,3,1,2,4230,16,3,6,4,14,18,Non-Travel,No,No
EMP_00237,Sarah Scott,Female,Operations,Operations Analyst,52,3,3,2,3,3,7347,13,0,4,2,24,17,Travel_Rarely,No,No
EMP_00338,Ryan Martinez,Female,Marketing,Marketing Specialist,47,5,2,4,4,3,9534,19,1,13,5,21,13,Non-Travel,Yes,No
EMP_00662,Jason Garcia,Female,Finance,Controller,35,3,2,4,4,3,9206,25,0,7,3,11,13,Travel_Rarely,No,No
EMP_00103,Kenneth Young,Female,Operations,Operations Manager,52,2,3,2,4,3,14859,12,1,19,5,25,13,Travel_Frequently,No,No
EMP_00642,Stephanie Baker,Male,Research & Development,Innovation Specialist,30,3,3,4,3,4,10148,21,0,7,2,10,17,Travel_Rarely,Yes,No
EMP_00591,Donald Ramirez,Female,Operations,Operations Manager,42,4,2,2,3,4,10109,14,1,4,2,10,7,Travel_Frequently,No,No
EMP_00502,Brian Smith,Male,IT,IT Manager,38,5,3,3,3,2,13478,21,2,8,2,10,14,Travel_Rarely,No,No
EMP_01972,Linda Anderson,Female,Finance,Controller,26,2,3,1,1,2,4569,12,0,5,3,6,16,Travel_Rarely,Yes,Yes
EMP_01309,Deborah Ramirez,Male,Sales,Sales Manager,43,3,4,2,4,3,7670,12,1,8,0,9,16,Travel_Frequently,No,Yes
EMP_01815,Joshua Wilson,Female,Research & Development,R&D Engineer,43,2,2,1,2,2,5338,13,1,5,2,5,22,Travel_Rarely,Yes,Yes
EMP_01126,Amanda Green,Male,Customer Service,Service Manager,46,1,3,3,1,4,5679,18,1,8,5,24,18,Travel_Rarely,No,No
EMP_00424,Steven Jones,Male,Product,Product Manager,47,2,4,3,2,2,10762,25,1,14,8,23,17,Non-Travel,No,No
EMP_00595,Ryan Wright,Female,Human Resources,Recruiter,37,5,4,3,2,4,8359,12,1,13,3,16,18,Travel_Frequently,Yes,No
EMP_00994,Elizabeth Ramirez,Female,Marketing,Marketing Manager,42,3,3,3,2,4,13181,25,2,15,1,15,3,Travel_Frequently,No,No
EMP_00448,Michelle Gonzalez,Female,Product,Product Manager,45,4,3,3,3,2,13175,13,3,18,1,24,12,Travel_Rarely,No,No
EMP_00372,David Young,Male,Operations,Operations Manager,54,3,4,4,2,3,8911,25,1,8,4,26,20,Non-Travel,No,No
EMP_00002,Emily Adams,Male,Finance,Accountant,42,3,4,4,3,4,11744,25,2,11,6,12,14,Non-Travel,No,No
EMP_00707,Rebecca Miller,Male,Finance,Controller,53,3,4,4,4,4,6055,14,3,10,9,29,11,Travel_Rarely,No,No
EMP_00153,Karen Johnson,Male,Human Resources,HR Specialist,54,4,3,3,4,4,14797,17,1,13,8,28,14,Travel_Frequently,No,No
EMP_01262,Amanda Smith,Male,Operations,Operations Manager,32,2,4,3,1,4,6578,15,1,3,1,3,12,Travel_Rarely,Yes,No
EMP_00235,Sharon Baker,Male,Research & Development,R&D Engineer,55,5,3,4,3,2,9857,16,1,17,7,17,6,Travel_Frequently,No,No
EMP_01029,Timothy Brown,Male,Legal,Contract Specialist,34,4,2,3,2,1,7412,17,0,5,3,11,1,Travel_Rarely,Yes,No
EMP_00349,Lisa Hall,Male,Quality Assurance,Test Analyst,46,3,2,4,3,2,10055,13,1,19,10,21,18,Non-Travel,No,No
EMP_01828,Emily Wilson,Male,IT,IT Manager,43,2,2,2,1,2,6780,13,1,0,0,23,27,Travel_Rarely,No,Yes
EMP_00882,Steven Gonzalez,Male,Supply Chain,Procurement Specialist,30,4,3,3,3,4,12058,25,1,3,3,8,13,Travel_Frequently,No,No
EMP_01419,Deborah Lee,Female,Operations,Operations Analyst,36,2,3,4,2,1,10421,17,0,7,6,10,14,Non-Travel,Yes,Yes
EMP_01773,Laura Rivera,Female,Operations,Quality Specialist,23,2,2,2,3,1,4619,15,1,3,3,3,23,Travel_Rarely,No,Yes
EMP_01625,Carol Ramirez,Female,Sales,Account Executive,32,3,3,3,3,3,6514,19,2,3,0,3,8,Travel_Frequently,No,No
EMP_00320,Nancy Jackson,Male,Human Resources,HR Specialist,38,2,4,4,4,4,9644,21,3,6,2,14,17,Travel_Rarely,No,No
EMP_00303,Emily Wright,Female,Engineering,Technical Lead,37,4,4,2,4,4,8445,25,1,8,7,14,8,Travel_Rarely,No,No
EMP_01763,Daniel Wilson,Male,Customer Service,Customer Success Manager,28,2,1,2,3,2,6152,15,0,1,1,4,12,Travel_Frequently,Yes,Yes
EMP_01832,Kevin Allen,Male,Customer Service,Customer Success Manager,44,3,2,2,2,2,6808,15,0,0,0,15,15,Travel_Frequently,No,Yes
EMP_01183,Barbara Hall,Female,Sales,Sales Representative,26,4,4,1,2,4,8737,21,2,7,3,7,22,Travel_Rarely,Yes,Yes
EMP_00983,Christopher Williams,Female,Sales,Account Executive,55,2,3,3,2,3,10579,13,0,10,2,29,16,Travel_Rarely,Yes,No
EMP_00407,Barbara Smith,Male,Research & Development,R&D Manager,31,3,4,3,3,4,6483,17,0,4,1,4,3,Travel_Rarely,Yes,No
EMP_00469,Joseph Jackson,Female,Operations,Process Engineer,35,5,4,4,4,2,9388,20,2,5,3,9,6,Non-Travel,Yes,No
EMP_00837,Betty Scott,Female,Quality Assurance,Quality Manager,31,4,2,3,2,2,9854,20,1,3,3,4,11,Travel_Rarely,No,No
EMP_01176,Stephanie Adams,Female,Human Resources,Compensation Analyst,31,2,3,3,2,3,4214,17,2,6,2,7,13,Travel_Rarely,No,No
EMP_01524,Amanda Green,Female,Operations,Operations Manager,34,1,4,4,3,3,4299,11,0,7,1,8,7,Travel_Rarely,No,No
EMP_00567,Linda Williams,Female,Administration,Receptionist,49,2,3,3,3,3,6464,23,1,3,1,21,9,Travel_Rarely,No,No
EMP_00907,John Clark,Male,Customer Service,Customer Success Manager,50,2,4,4,3,4,13608,19,0,10,8,16,19,Travel_Rarely,No,No
EMP_00910,Joshua Flores,Male,IT,Security Analyst,47,4,4,3,3,3,10417,18,1,10,10,17,17,Travel_Rarely,Yes,No
EMP_01674,Edward Miller,Female,IT,Network Engineer,30,2,2,3,2,2,9860,12,2,5,2,6,5,Non-Travel,No,Yes
EMP_01982,Edward Lewis,Female,Research & Development,Research Scientist,38,2,2,1,1,2,5532,15,0,4,3,7,30,Travel_Rarely,Yes,Yes
EMP_00480,Kimberly Clark,Male,Engineering,Data Engineer,54,2,4,4,3,4,11114,24,1,20,10,34,17,Travel_Rarely,No,No
EMP_00450,Daniel Jackson,Male,Customer Service,Customer Success Manager,47,4,3,2,2,3,14907,15,1,10,5,14,12,Travel_Frequently,Yes,No
EMP_00497,Matthew Hall,Female,Marketing,Marketing Specialist,37,2,3,4,2,4,7444,13,3,7,5,12,6,Travel_Rarely,No,No
EMP_00677,Ronald Ramirez,Male,IT,IT Manager,28,3,3,4,4,3,9506,18,1,5,3,5,8,Non-Travel,No,No
EMP_01563,Linda Hill,Female,Sales,Sales Representative,39,1,3,2,2,3,4669,12,3,10,0,11,17,Non-Travel,Yes,No
EMP_00796,Ronald Moore,Male,Operations,Operations Manager,41,2,2,4,3,2,6499,25,2,19,1,21,11,Travel_Rarely,No,No
EMP_00606,Betty Lee,Male,Engineering,Senior Engineer,53,2,2,3,3,2,7235,12,2,6,2,8,11,Travel_Frequently,No,No
EMP_01299,Christopher Moore,Male,Quality Assurance,QA Lead,49,1,2,2,4,1,8458,12,1,1,1,22,10,Travel_Rarely,No,No
EMP_01610,Charles Nguyen,Female,Finance,Financial Analyst,47,1,4,4,3,3,8194,14,0,2,1,24,7,Travel_Rarely,Yes,No
EMP_00787,Joseph Martinez,Female,Engineering,Data Engineer,32,2,4,4,4,3,8287,12,0,5,1,8,3,Non-Travel,No,No
EMP_01700,Deborah Nelson,Male,Finance,Controller,27,1,2,2,3,2,4066,14,1,8,1,8,9,Travel_Rarely,Yes,No
EMP_01989,Michael Wilson,Male,Engineering,Technical Lead,44,1,1,3,1,3,5571,11,1,5,3,24,10,Travel_Frequently,Yes,Yes
EMP_00772,Ashley Perez,Female,Quality Assurance,Test Analyst,45,5,4,3,4,4,8912,20,0,13,10,19,20,Travel_Frequently,Yes,No
EMP_00875,Mark Lewis,Female,Operations,Quality Specialist,40,2,4,4,4,4,7468,18,2,6,5,14,3,Travel_Rarely,No,No
EMP_01123,Melissa Wright,Female,Administration,Executive Assistant,32,3,4,4,1,2,9752,21,0,10,5,10,14,Travel_Frequently,No,Yes
EMP_01495,Christopher Hall,Male,Sales,Account Executive,37,2,3,2,3,1,6217,18,1,10,4,10,19,Travel_Rarely,Yes,No
EMP_01581,Charles Miller,Female,Customer Service,Service Manager,31,4,2,3,3,4,6367,11,0,8,2,8,19,Travel_Rarely,Yes,No
EMP_01662,Joseph Ramirez,Male,Human Resources,HR Specialist,49,1,4,3,3,2,10582,22,1,8,5,21,1,Travel_Rarely,Yes,No
